jfajlsdfjl,jakldfjl
18237,7,1,2,0,0,1,4,2,2,0,0,0,0,3,3,0,3,0,0,0,1,0,0,0,9,0,2,0,0,0,12,2,1,2,1,0,2,0,2,1,0,4,0,0,0,0,1,0,4,22,0,1,10,1,0,0,0,0,0,1,0,2,1,1,1,14,1,1
18515,6,1,2,0,0,5,3,2,2,0,1,0,0,3,3,0,2,0,0,0,0,0,0,0,11,0,2,0,0,0,1,1,1,2,2,0,2,0,2,0,0,3,0,0,0,1,4,0,3,10,0,1,11,1,1,0,0,0,0,1,0,2,1,1,0,10,1,2
18586,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,1,1,4,0,6,0,223,0,0,0,0,10,1,0,0,2,0,1,3,1,0,0,0,0,0,0,0,4,0,0
18722,3,11,1,0,0,1,2,2,2,0,0,3,0,3,3,0,1,0,0,0,0,0,0,0,4,0,2,0,0,0,1,4,2,2,6,0,2,0,1,2,2,2,0,0,0,3,1,0,2,10,0,1,0,1,0,1,0,0,0,5,0,1,1,1,0,5,1,0
18740,3,1,2,0,0,1,4,2,2,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,9,0,2,0,4,0,1,4,2,2,1,0,2,0,2,0,0,3,0,0,0,1,1,0,3,21,0,6,0,1,0,0,0,0,0,2,0,2,1,1,0,11,1,0
19317,4,1,2,0,0,1,2,2,2,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,9,0,2,0,0,0,1,4,2,2,1,0,2,0,2,1,2,3,1,0,0,1,1,0,3,21,0,1,0,1,0,1,0,0,0,3,0,1,1,1,0,16,1,0
19641,3,1,12,0,0,1,2,2,2,0,0,0,0,3,5,0,3,0,0,1,0,0,0,0,8,0,2,0,0,0,5,4,2,2,2,0,2,0,2,2,0,4,0,0,0,0,1,0,4,21,0,1,0,1,0,0,0,0,0,6,0,2,1,1,0,11,1,0
19716,6,0,1,0,0,1,3,2,2,0,1,0,0,3,3,0,3,0,0,1,0,0,0,0,3,0,2,0,0,0,1,2,1,2,1,0,2,0,2,1,0,4,0,0,0,1,1,0,4,23,0,1,7,1,0,0,0,0,0,5,0,2,1,1,0,10,1,1
19886,6,1,2,0,0,1,3,2,2,0,1,0,0,5,5,0,4,0,0,1,0,0,0,0,8,0,2,0,0,0,1,2,1,2,1,0,2,0,2,1,0,5,0,0,0,1,1,0,5,10,0,1,7,1,0,0,0,0,0,5,0,2,1,0,0,8,1,1
20075,7,0,1,0,0,6,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,2,2,0,0,0,2,1,2,5,0,2,0,2,2,0,0,0,0,0,0,6,0,3,23,0,1,10,1,0,0,0,0,3,0,0,0,2,2,1,10,4,1
20350,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,0,0,2,0,121,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0
20369,4,11,1,0,0,4,5,2,2,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,10,0,2,0,2,0,1,2,2,2,3,0,2,0,2,2,0,3,0,0,0,1,1,0,3,10,0,4,4,1,0,0,0,0,0,4,1,2,1,1,0,10,1,1
20905,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,4,0,6,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21113,4,2,1,0,0,4,2,2,2,0,0,3,0,1,3,0,1,0,0,0,0,1,0,1,8,0,2,0,3,0,2,4,2,2,2,0,2,0,1,1,2,2,0,0,0,0,1,0,2,23,0,5,0,1,0,1,0,0,0,6,0,1,1,1,0,11,1,0
21479,5,1,1,0,0,1,3,2,2,0,0,5,0,2,2,0,1,0,0,0,0,0,0,0,7,0,2,0,0,0,1,4,2,2,3,0,2,0,2,0,2,2,0,0,0,2,1,0,2,21,0,1,0,1,0,1,0,0,0,5,0,1,1,1,0,10,1,0
21758,5,1,1,0,0,7,3,2,2,0,0,0,0,5,5,0,2,0,1,1,0,0,0,0,1,0,2,0,0,0,1,3,1,2,4,0,2,0,2,1,0,3,0,0,0,1,1,0,3,10,0,1,0,1,0,0,0,0,0,1,0,2,1,1,0,10,1,0
21897,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,141,0,0,1,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22234,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,1,0,0,2,0,111,0,0,1,0,10,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0
22243,4,11,1,0,0,1,3,2,2,0,0,0,0,3,5,0,1,0,0,0,0,0,0,0,6,0,2,0,4,0,1,4,2,2,2,0,2,0,2,2,0,2,0,0,0,1,1,0,2,23,0,6,0,1,0,0,0,0,0,2,0,2,1,0,0,10,1,0
22325,3,11,1,4,0,3,0,2,2,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,9,0,2,1,4,0,0,4,1,2,3,0,2,0,0,2,4,2,13,0,0,0,3,0,2,10,0,6,0,2,0,1,0,0,3,0,0,1,1,2,0,11,2,0
22440,3,0,1,0,4,8,5,2,2,4,0,0,8,0,3,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,4,2,2,6,0,2,4,1,2,0,0,1,0,0,4,1,0,0,52,0,1,0,1,0,0,0,0,0,5,0,0,2,0,0,5,1,0
22722,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,4,0,3,0,111,0,0,1,0,10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
22862,6,1,2,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2,0,1,0,0,2,2,2,2,0,2,0,2,0,0,0,7,2,0,0,6,0,2,10,0,3,8,1,0,0,0,0,3,0,0,0,2,2,0,7,4,1
23542,6,1,2,0,0,3,3,2,2,0,0,5,0,3,3,0,2,0,0,0,0,0,0,0,9,0,2,0,0,0,1,4,1,2,2,0,2,0,2,1,4,3,1,0,0,1,1,0,3,21,0,1,0,1,0,1,0,0,0,2,0,1,1,1,0,10,1,0
23688,4,1,1,0,0,4,3,2,2,0,0,3,0,3,2,0,2,0,0,0,0,0,0,0,9,0,2,0,0,0,1,4,1,2,1,0,2,0,2,2,3,3,1,0,0,1,1,0,3,24,0,1,0,1,0,1,0,0,0,5,0,1,1,1,0,14,1,0
23839,7,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,4,2,1,0,0,1,0,0,2,0,0,12,0,0,0,6,0,2,10,0,3,0,1,0,0,0,0,0,0,0,0,2,0,0,5,6,0
24241,4,3,1,0,0,3,0,2,2,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,9,0,1,2,4,0,0,4,2,2,3,0,2,0,1,2,3,0,0,0,0,0,6,0,2,10,0,6,0,1,0,1,0,0,3,0,0,0,2,2,0,8,4,0
24276,3,1,2,0,0,7,1,2,2,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,5,0,2,0,4,0,1,4,2,2,6,0,2,0,2,1,0,2,0,0,0,1,1,0,2,10,0,6,0,1,0,0,0,0,0,5,0,1,1,1,0,11,1,0
24421,7,11,1,0,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,2,1,0,0,4,1,2,0,0,1,0,2,3,4,0,0,0,0,0,6,0,2,23,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,5,5,0
24736,5,1,2,0,0,3,3,2,2,0,0,8,0,3,3,0,2,0,0,0,0,0,0,0,9,0,2,0,0,0,1,4,1,2,1,0,2,0,2,0,3,3,1,0,0,7,1,0,3,10,0,1,0,1,0,1,0,0,0,3,0,1,1,1,0,14,1,0
25002,5,1,1,0,0,2,4,2,2,1,0,2,0,3,3,0,2,0,0,0,0,0,0,0,9,0,1,0,0,0,1,4,1,2,1,0,2,0,2,0,4,3,1,0,0,1,1,0,3,21,0,1,0,1,0,1,0,0,0,2,0,1,1,1,0,15,1,0
25368,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,4,0,2,0,111,0,0,1,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25829,3,1,2,0,0,1,5,2,2,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,4,0,2,0,4,0,1,2,1,2,6,0,2,0,2,0,0,3,2,0,0,1,1,0,3,10,0,6,1,1,1,0,0,0,0,4,0,2,1,1,0,10,1,1
26191,7,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2,2,0,0,0,2,1,2,0,0,2,0,2,1,0,0,0,0,0,0,6,0,3,21,0,1,6,1,0,0,0,0,3,0,1,0,2,2,1,10,5,2
26779,4,11,1,0,0,1,2,2,2,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,3,0,2,0,0,0,2,4,2,2,5,0,2,0,1,1,0,2,0,0,0,0,1,0,2,10,0,1,0,1,0,0,0,0,0,5,0,1,1,1,0,9,1,0
27102,4,1,2,0,0,1,4,2,2,0,0,0,0,4,3,0,2,0,0,0,0,0,0,0,7,0,2,0,0,0,1,4,2,2,6,0,2,0,2,2,0,3,0,0,0,1,1,0,3,10,0,1,0,1,0,0,0,0,0,3,0,2,1,1,0,10,1,0
27396,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,4,0,2,0,121,0,0,1,0,10,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0
27890,6,1,1,0,0,1,2,2,2,0,0,6,0,3,3,0,2,0,0,0,0,0,0,0,4,0,2,0,0,0,1,4,1,2,6,0,2,0,2,1,4,3,1,0,0,1,1,0,3,10,0,1,0,1,0,1,0,0,0,3,0,2,1,1,0,10,1,0
28274,4,1,1,0,0,1,2,2,2,0,0,0,0,4,4,0,3,0,0,1,0,0,0,0,4,0,2,0,0,0,1,4,2,2,3,0,2,0,2,1,0,4,0,0,0,1,1,0,4,10,0,1,0,1,0,0,0,0,0,4,0,2,1,1,0,11,1,0
28454,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,2,0,0,0,0,0,2,2,0,0,2,0,121,0,0,1,0,10,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0
28828,3,1,1,0,4,1,5,2,2,1,0,4,0,0,1,6,0,0,0,0,0,0,0,0,7,0,1,0,0,0,1,4,2,2,3,0,2,6,2,2,1,0,1,0,0,1,1,0,0,52,0,1,0,1,0,1,0,0,0,1,0,0,2,1,0,10,1,0
29256,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,4,0,2,0,133,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,2,0,2,0,0
29349,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,4,0,2,0,222,0,0,1,0,10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
29677,1,3,1,0,3,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,2,0,0,0,0,4,1,1,4,0,2,0,223,0,0,1,0,51,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0
29915,4,3,1,0,4,2,3,2,2,4,0,2,2,3,3,5,1,0,0,0,0,0,0,0,7,0,1,0,2,0,10,4,2,2,3,0,2,4,2,1,3,2,0,0,0,0,1,0,2,52,0,4,0,1,0,1,0,0,0,5,0,1,1,1,0,4,1,0
29928,3,1,1,0,2,1,0,2,2,0,0,3,0,1,0,8,1,0,0,0,0,0,0,0,9,0,2,2,0,0,0,4,2,2,1,0,1,2,2,1,3,2,1,0,0,0,6,0,2,40,0,1,0,1,0,1,0,0,3,0,0,1,1,2,0,14,2,0
30521,7,1,1,0,3,0,0,2,2,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,2,2,1,0,0,4,1,2,0,0,2,2,2,1,0,0,5,0,0,0,6,0,2,51,0,3,0,1,0,0,0,0,3,0,0,0,2,2,0,4,6,0
30638,7,11,1,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,3,0,0,4,1,2,0,0,2,0,2,0,4,0,0,0,0,0,6,0,2,23,0,5,0,1,0,1,0,0,0,0,0,0,2,0,0,6,5,0
30651,2,1,1,0,0,1,3,2,2,0,0,1,0,1,3,0,1,0,0,0,0,0,0,0,5,0,2,0,4,0,1,4,2,2,2,0,2,0,2,1,4,2,10,0,0,1,1,0,2,10,0,6,0,1,0,1,0,0,0,4,0,1,1,1,0,10,1,0
31070,4,1,1,0,0,1,3,2,2,0,0,3,0,1,3,0,1,0,0,0,0,0,0,0,9,0,2,0,0,0,1,4,1,2,2,0,2,0,2,2,2,2,1,0,0,1,1,0,2,10,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,10,1,0
31138,7,11,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,4,1,1,0,0,1,0,2,1,4,0,0,0,0,0,6,0,2,10,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,11,6,0
32067,4,2,1,0,3,1,0,2,2,2,0,2,0,3,1,7,2,0,0,0,0,0,0,0,8,0,1,0,0,0,11,4,2,2,1,0,2,2,2,1,1,3,1,0,0,0,1,0,3,51,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,14,1,0
32348,5,1,1,0,0,1,5,2,2,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,5,0,2,0,2,1,1,2,1,2,6,0,2,0,2,2,0,4,0,0,0,1,1,0,4,24,0,4,2,1,0,0,0,0,0,2,0,2,1,1,0,11,1,1
32479,3,11,1,0,0,1,4,2,2,0,0,0,0,3,5,0,1,0,0,0,0,0,0,0,9,0,2,0,2,0,1,4,2,2,1,0,2,0,2,2,0,2,9,0,0,1,1,0,2,10,0,4,0,1,0,0,0,0,0,3,0,1,1,1,0,14,1,0
32577,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,1,0,0,2,0,211,0,0,1,0,23,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,5,0,0
32636,1,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,2,0,0,0,0,0,2,1,0,0,2,0,221,0,0,1,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0
32806,3,1,3,0,0,1,5,2,2,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,7,0,2,0,4,0,1,4,1,2,3,0,2,0,2,1,0,2,2,0,0,1,1,0,2,21,0,6,0,3,0,0,0,0,0,6,0,1,1,0,0,12,1,0
32947,5,1,2,0,0,1,4,2,2,0,0,3,0,1,2,0,1,0,0,0,0,0,0,0,9,0,2,0,0,0,1,4,1,2,1,0,2,0,2,1,2,2,1,0,0,2,1,0,2,23,0,1,0,1,0,1,0,0,0,3,0,2,1,1,0,13,1,0
33219,3,1,1,0,0,1,3,2,2,0,0,0,0,4,3,0,2,0,0,0,0,0,0,0,3,0,2,0,4,0,1,4,1,2,5,0,2,0,2,1,0,3,2,0,0,1,1,0,3,10,0,6,0,1,0,0,0,0,0,3,0,1,1,1,0,10,1,0
33472,3,1,1,0,0,1,2,2,2,0,0,0,0,3,5,0,1,0,0,0,0,0,0,0,7,0,2,0,4,0,1,4,1,2,3,0,2,0,2,1,0,2,3,0,0,1,1,0,2,10,0,6,0,1,0,0,0,0,0,1,0,1,1,1,0,11,1,0
33773,6,3,1,0,1,1,1,2,2,1,0,0,2,5,4,9,2,0,0,0,0,0,0,0,4,0,1,0,0,0,1,4,1,2,5,0,2,1,2,1,0,3,0,0,0,1,1,0,3,31,0,1,0,1,0,0,0,0,0,5,0,2,1,1,0,5,1,0
33837,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,222,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0
34410,6,1,1,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,1,2,0,0,2,0,1,1,4,0,1,0,0,0,6,0,0,10,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,11,7,0
34631,4,0,1,0,0,1,2,2,2,0,0,0,0,5,5,0,3,0,0,0,0,0,0,0,7,0,2,0,2,0,1,4,1,2,5,0,2,0,2,1,0,4,0,0,0,1,1,0,4,10,0,4,0,1,0,0,0,0,0,3,0,2,1,1,0,10,1,0
34636,2,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,2,0,0,2,0,2,2,4,0,3,0,121,0,0,1,0,10,1,6,0,2,0,1,0,0,0,0,0,0,0,2,0,6,0,0
34749,3,3,1,0,3,1,2,2,2,1,0,1,0,3,3,5,3,0,0,0,0,0,0,0,6,0,1,0,4,0,1,4,1,2,2,0,2,4,2,1,4,4,2,0,0,1,1,0,4,51,0,6,0,2,0,1,0,0,0,5,0,2,1,1,0,11,1,0
